Date,ABEV3.SA,BOVA11.SA,ITUB4.SA,PETR4.SA,VALE3.SA,WEGE3.SA
2022-08-12 00:00:00+00:00,13.730984687805176,108.63999938964844,23.244155883789062,20.164987564086914,60.41709899902344,29.828048706054688
2022-08-15 00:00:00+00:00,13.920563697814941,108.97000122070312,23.444093704223633,20.17134666442871,59.11874008178711,29.2874813079834
2022-08-16 00:00:00+00:00,13.99278450012207,109.76000213623047,23.713563919067383,20.355762481689453,60.43440246582031,29.528804779052734
2022-08-17 00:00:00+00:00,14.037922859191895,109.98999786376953,23.7744140625,20.832700729370117,59.058143615722656,29.374357223510742
2022-08-18 00:00:00+00:00,14.444165229797363,109.94000244140625,23.70487403869629,21.252403259277344,58.61670684814453,29.770132064819336
2022-08-19 00:00:00+00:00,14.137226104736328,107.52999877929688,23.420461654663086,20.177705764770508,57.958866119384766,28.814477920532227
2022-08-22 00:00:00+00:00,13.920563697814941,106.7300033569336,23.15672492980957,20.610130310058594,57.110599517822266,27.94569969177246
2022-08-23 00:00:00+00:00,13.938618659973145,109.0999984741211,23.2182674407959,21.265127182006836,60.77198791503906,27.8009033203125
2022-08-24 00:00:00+00:00,14.263612747192383,109.18000030517578,23.314970016479492,21.392309188842773,58.8157844543457,27.791248321533203
2022-08-25 00:00:00+00:00,14.281668663024902,109.5999984741211,23.605087280273438,21.16337776184082,59.95833969116211,27.94569969177246
2022-08-26 00:00:00+00:00,14.14625358581543,108.36000061035156,23.464420318603516,21.392309188842773,59.058143615722656,27.810558319091797
2022-08-29 00:00:00+00:00,14.09208869934082,108.4000015258789,23.385305404663086,21.926481246948242,57.915584564208984,27.385818481445312
2022-08-30 00:00:00+00:00,13.893482208251953,106.4000015258789,23.27980613708496,20.622848510742188,56.23637771606445,27.405120849609375
2022-08-31 00:00:00+00:00,13.785150527954102,105.83000183105469,22.690776824951172,21.13158416748047,55.829551696777344,27.308595657348633
2022-09-01 00:00:00+00:00,13.92959213256836,106.58999633789062,23.040611267089844,21.52585220336914,55.30154800415039,27.395471572875977
2022-09-02 00:00:00+00:00,13.974729537963867,107.08999633789062,23.357315063476562,21.252403259277344,54.461944580078125,29.161991119384766
2022-09-05 00:00:00+00:00,14.037922859191895,108.44999694824219,23.735614776611328,21.201536178588867,56.45276641845703,29.828048706054688
2022-09-06 00:00:00+00:00,14.046951293945312,105.94999694824219,23.51566505432129,20.412992477416992,55.11112594604492,29.239215850830078
2022-09-08 00:00:00+00:00,13.99278450012207,106.18000030517578,23.348522186279297,20.222219467163086,55.83821487426758,29.161991119384766
2022-09-09 00:00:00+00:00,14.191391944885254,108.4000015258789,23.53326416015625,20.21586036682129,60.20071029663086,29.39366340637207
2022-09-12 00:00:00+00:00,14.17333698272705,109.55000305175781,23.823579788208008,20.018726348876953,60.72870635986328,30.69683074951172
2022-09-13 00:00:00+00:00,14.0740327835083,106.9800033569336,23.577253341674805,19.49091339111328,59.07545471191406,29.548114776611328
2022-09-14 00:00:00+00:00,13.884453773498535,106.75,23.48928451538086,19.789794921875,57.99348831176758,29.557764053344727
2022-09-15 00:00:00+00:00,13.812232971191406,106.11000061035156,23.550861358642578,19.751638412475586,59.16201400756836,28.968931198120117
2022-09-16 00:00:00+00:00,13.785150527954102,105.5999984741211,23.471681594848633,19.573583602905273,59.07545471191406,29.422622680664062
2022-09-19 00:00:00+00:00,13.965703010559082,108.22000122070312,24.351438522338867,19.885183334350586,60.98837661743164,29.538461685180664
2022-09-20 00:00:00+00:00,14.227502822875977,108.8499984741211,25.160799026489258,19.77071762084961,60.1141471862793,30.05007553100586
2022-09-21 00:00:00+00:00,14.037922859191895,108.16000366210938,24.896873474121094,19.821590423583984,59.24856948852539,30.098342895507812
2022-09-22 00:00:00+00:00,14.14625358581543,110.12999725341797,25.398332595825195,20.311246871948242,60.60752487182617,29.934240341186523
2022-09-23 00:00:00+00:00,13.875425338745117,107.83999633789062,24.896873474121094,19.039409637451172,59.35243606567383,29.50950050354004
2022-09-26 00:00:00+00:00,13.785150527954102,105.12999725341797,24.360227584838867,18.62606430053711,59.48228073120117,29.552148818969727
2022-09-27 00:00:00+00:00,13.938618659973145,104.68000030517578,24.21946907043457,18.867712020874023,58.59939193725586,29.049463272094727
2022-09-28 00:00:00+00:00,14.191391944885254,104.81999969482422,24.21068000793457,18.613344192504883,59.15335464477539,29.31047248840332
